"","boot","e_lag1","int_e_lag1","c_lag1","int_c_lag1","e_lag2","int_e_lag2","c_lag2","int_c_lag2","e_lag3","int_e_lag3","c_lag3","int_c_lag3","e_lag4","int_e_lag4","c_lag4","int_c_lag4","e_lag5","int_e_lag5","c_lag5","int_c_lag5","e_lag6","int_e_lag6","c_lag6","int_c_lag6","pop","StringencyIndex_Average"
"210",210,0.913125272478237,-1.17062701331885,-0.624099669741658,0.895336650232365,0.732429322838927,-1.20186615022893,0.397418978860719,-0.221587326242788,0.89861789001594,-1.28869360081022,0.0299557657307083,0.129582559580752,-0.37665079647144,0.486195180271802,0.0692110417666347,-0.713260786601337,0.201651543803416,-0.25775813042933,-0.757042344860066,1.26466565594321,0.304177907688864,-0.475606787789582,0.729287298145227,-0.661764986924859,3.37159731294688,-0.0110422633124729
"211",211,0.897633796375954,-1.23953521428014,-0.229651336895382,0.157293743390314,0.0661075904157147,-0.135541979846191,0.267043892750765,0.130905285934789,0.655127552138928,-1.07253201680517,0.248340114939584,-0.287749028787397,0.0919179990047351,-0.222052506577057,-0.133992547748255,-0.404866977155737,-0.00622985067568604,0.0473087337126299,-0.486959572104209,0.837919111127121,0.630722558802529,-1.07732277138464,0.840313114719753,-0.806906223803623,4.36157501316534,-0.0200476030304821
"212",212,0.456446575415622,-0.579362912897199,-0.181594380398199,0.249613240875362,1.03276054316691,-1.48124856785279,0.302818846167558,-0.0415059696961215,1.0064279060657,-1.47614248050222,-0.340974478134392,0.594794935929092,-0.623981338153598,0.83993558443668,0.226944374714303,-0.878922655255998,1.01307011382912,-1.322757136819,-0.651113250846531,1.02983707014767,-0.216583524843236,0.199122872620101,0.345770645051834,-0.0838592091804957,4.47877032275147,-0.0104582926280784
"213",213,0.731273137021993,-0.903999825109368,-0.116178998526954,0.198899308030159,1.05061872884508,-1.7877435862729,-0.0555382235642092,0.365673701746515,0.0393944111660478,0.131425448150326,0.0723797378741795,0.0997776566306819,0.659568842342611,-1.14547872471571,-0.0771109728107726,-0.58364667437565,-0.246769215516899,0.44960562717473,-0.309546750226491,0.745567373604543,0.582760253823716,-0.823836567305654,0.333315379346245,-0.248533813193384,3.55534451671147,-0.00944533420604338
"214",214,0.700159803573979,-0.929682910659784,-1.0315045287268,1.57193331159074,1.72458384213565,-2.58513190020349,1.08173389124212,-1.29930091261833,1.12933098115171,-1.56510452880405,-0.500359969936536,0.778670312579297,-1.01175774371289,1.40241734147124,0.166019123509637,-0.783323379440179,1.12203122593124,-1.45779603437276,-1.42972279121378,2.33290795273646,-0.598153044671467,0.829876442006847,0.391935387604334,-0.266600551002561,9.54610840376274,-0.00909433687275072
"215",215,0.447601338978224,-0.53009617387352,-0.134808120579483,0.0468266025115508,-0.452998661655038,0.550107271838001,0.240549151979497,0.16053729925026,0.51256794002101,-0.780893985267313,-0.0255817901802354,0.164766552171114,-0.128583788668411,0.100126479101441,-0.234092918794586,-0.384701039861005,-0.148971009684265,0.2846596680332,-0.250958900030165,0.587781384391219,0.548766116182448,-0.93991099543165,0.280994418506976,-0.0313970418151721,3.29840515571826,-0.0184188097418433
"216",216,0.62441269753438,-0.864273226958743,-1.25124352066624,1.64470884388407,1.96888550046298,-2.95478312674945,1.11433224288158,-1.18882899961372,1.02208729754934,-1.44578765005022,-0.462754506256908,0.687147106187245,-0.609050204756567,0.814288356078807,0.220141237134373,-0.902720389646485,1.3061823464377,-1.66611510566549,-0.764717972705168,1.31862991676994,-0.735147198245897,0.945729521465215,0.562372225464632,-0.475997934812953,15.837939781379,-0.0164228030382763
"217",217,0.489242443831993,-0.606763579821325,0.551094888737981,-0.94053277780024,0.524377331943929,-1.03119707036767,-0.583094124319075,1.34925444851364,0.133945080961483,-0.0857965637665135,1.0092370496319,-1.46179510176469,0.398844868581697,-0.742201315206954,-0.224934810450098,-0.38323148408505,-0.260194199458029,0.44786090064757,-1.48362684886564,2.69848909433767,0.235540639302213,-0.445263269415383,1.45940637063033,-1.98898676900012,6.02546476573887,-0.0119122285874569
"218",218,-0.393286694601969,0.580471422373801,-0.316933950988647,0.270240427100879,0.0642923868338843,-0.101761511934104,0.148070418590028,0.390504757694516,0.288550042832574,-0.508179129737412,0.230797011034655,-0.298370696100609,-0.563568763740586,0.755653058681416,0.0792018192463779,-0.774944053631517,0.670140484636033,-0.828755742207461,-1.10300114294286,1.84086129131701,-0.473850499320882,0.469765441089188,0.9643180336842,-0.990017495771279,3.69700408525423,-0.0143531188100856
"219",219,0.903872142043494,-1.2790623727543,-0.873944694095999,1.33352031838095,1.88886915539121,-2.832068099937,0.730467546554051,-0.751366259596767,1.18629130746369,-1.77602862292964,-0.185991259107698,0.333814862888496,-0.854488302719851,1.23611062494429,0.0622294367750311,-0.567397749667999,1.12909132616735,-1.56318517239523,-0.880977005458708,1.41764247582867,-0.566501704701943,0.792009630912381,0.56110490199197,-0.439428825004129,10.291397720887,-0.00948828625536489
"220",220,1.06662220497525,-1.46766274623037,0.190490529358596,-0.233930284866637,0.645608422462545,-1.16033228071351,0.20920814535479,0.0262615636982117,0.528925874969043,-0.725521349972442,-0.46972466684706,0.826308107330216,0.584387029775635,-1.00103912549035,0.179945086371614,-0.86097655988698,-0.0965748854272745,0.194775489391616,0.163700297789658,-0.00286821876146114,0.854757876168536,-1.26790953705021,0.000610415578961657,0.284710911548101,2.98482985235846,-0.0116929021521549
"221",221,0.866030772691181,-1.20527013991683,-0.708441445416061,1.0282514367757,1.44919098381918,-2.27562868316057,0.973819353908234,-1.09042431389632,1.12879212898792,-1.5970712429103,-0.482521577053858,0.758488880684474,-0.58811416123758,0.774790694413607,0.17090309861021,-0.817500828458184,0.852345980861029,-1.12410335041945,-0.729941095962196,1.34927090687249,-0.344911380417427,0.474658640141021,0.394762411316639,-0.286849111832574,5.84421710749877,-0.0146372454451705
"222",222,0.930007818297792,-1.2867127078115,-0.2678738214957,0.458645982133685,0.739356488573454,-1.22016868068316,0.800308975129247,-0.867408752763223,1.01079099141348,-1.47013554144939,-0.255408981313304,0.500652607477325,-0.468430641870904,0.63143337384005,-0.300472897311664,-0.125162575112662,0.244334287179248,-0.308287501353058,0.0992594700801407,0.032944153487081,0.110897576747371,-0.207627826407695,0.21872407134542,0.0654982934545159,5.24506052208168,-0.01061512779452
"223",223,0.161023218430866,-0.16882843796204,-0.195284120833426,0.0603018269573748,0.431877405271109,-0.669306851827071,-0.022887760134227,0.630142847983682,0.387174921592072,-0.598252864764655,0.0185359742911064,-0.0393912327954977,-0.037566464375398,-0.0322156760757157,0.336721170526248,-1.12791315140165,0.511239553929502,-0.598231385257248,-1.2930362534046,2.14695983188691,-0.0152561677541923,-0.149000696377245,0.736192325204181,-0.730146140581321,4.81951415442725,-0.0183726613707938
"224",224,0.300481614700364,-0.449001482733777,-0.727003195755743,0.86036256793315,1.37247803846842,-1.92838276180922,0.385225780460689,0.0449320505010862,0.896810171288381,-1.4429003848775,0.286838708676928,-0.499716601195058,-0.600408393855569,0.843693886116198,0.47539100482296,-1.19515536875585,1.3967427522402,-1.86959469126032,-1.99606431545291,3.11046741668006,-0.686541057979731,0.800355809830629,1.60116392538279,-1.93837991876876,5.51552163777825,-0.0143856802443966
"225",225,0.642103496008548,-0.873820782946562,-0.214523453242951,0.263603175628797,0.763596356806332,-1.13261076385785,0.404060973967439,-0.150916135827916,1.11393310283226,-1.66967037980011,-0.0915067264764331,0.17421821673794,-0.509980409692358,0.697849250979602,0.273374664117834,-0.903599265499266,0.758812080853927,-1.00588887669841,-0.840523378778127,1.38366142227025,-0.25829466851432,0.250148339851168,0.811779921154105,-0.78053681369762,5.49804369676036,-0.0117504377561773
"226",226,0.0654941464942299,-0.125609244003655,-0.364039186157515,0.326090666211735,0.658415990951218,-0.883458559515875,0.37102240879896,0.0818789932691155,0.635332839256586,-1.05057434068102,-0.268281337534022,0.37711916548041,-0.327747877833822,0.407374297637949,0.615570529441633,-1.45299062285826,1.13792307909884,-1.46995415972631,-1.17374618929101,1.83613292685426,-0.235937586604456,0.102946924341112,0.908437593543154,-0.870840889278829,4.56474435149058,-0.0167162295401157
"227",227,0.365506913785249,-0.541757460111433,-0.511547548114687,0.501733241332711,0.83036032926068,-1.1212996567866,0.427192332600232,0.0160450851579504,0.946128463146156,-1.47878777496766,-0.504862267679778,0.700248940191436,-0.309407450741841,0.368226728525742,0.953042967599027,-1.93582957507148,1.39838494563552,-1.82792155555074,-1.65775848945926,2.44979903089601,0.0960717734446704,-0.386610240977765,0.979274334877439,-0.955006574287177,5.47416264522983,-0.0193354822258353
"228",228,0.717253268896901,-0.972968851011305,-0.357148939033247,0.369855951152223,0.602095950159516,-0.898358609537899,0.255790905528923,0.158157449100492,0.836895437057417,-1.33505709711037,-0.0747784311082139,0.20271866604079,0.0310248731584602,-0.143346199324084,0.45522925606919,-1.19656550512223,0.714853315674273,-0.972338535287682,-1.03904825737337,1.50777339888388,0.658429287036862,-1.13680617587749,1.07759223700641,-1.06048068754524,2.79750140597173,-0.0147555314441493
"229",229,0.175260404129546,-0.233852385378499,-0.778924939159883,0.994371648050632,1.24024485297212,-1.95991481090538,0.696209594076034,-0.50085426062314,0.530929596331465,-0.694005119565856,0.164359645652828,-0.242502647030578,-0.515160666402164,0.611116319209885,0.386512145814943,-1.22452122559319,0.963790124840653,-1.18758625023422,-1.97708007153625,3.26126968145555,-0.700193235721316,0.854225180424739,1.47958575015671,-1.84765756762479,7.1453230659045,-0.0156397417946168
"230",230,0.884649619509399,-1.24786599848013,-0.471428700701261,0.654167207114162,0.931791400274908,-1.38724019443887,0.733572425617478,-0.650444379583736,1.13676444831837,-1.74543029426601,-0.300000389843916,0.517239228354223,-0.390676220550177,0.56583198875685,0.280028860460229,-0.965092678345986,0.824057723314258,-1.09442870146716,-0.758502314009781,1.23768541578224,0.0910047713803688,-0.225662125032493,0.639507102061959,-0.493168841336314,3.31570972411751,-0.0151463018807129
"231",231,0.711637023781241,-1.02919300689246,-0.786765452408017,1.12932301307976,1.45669175478145,-2.18175688842483,0.764583812187194,-0.660734457886581,1.24328924322138,-1.92967563706274,-0.388238826842341,0.583523198426368,-0.882444348848845,1.31353308174121,0.412346882023903,-1.09123617549373,1.29431474626455,-1.77476210004524,-1.55828539921762,2.41004659757485,-0.486650810094838,0.606871843452726,0.876451303060453,-0.867189853121817,9.75066874468793,-0.0133573122325404
"232",232,0.327138101712009,-0.40604341291759,-0.138948204704791,0.0971054727999867,-0.199049985317333,0.208520085234214,0.232887854751128,0.152681509726693,0.414623355348201,-0.684818676338567,-0.00695115963086956,0.0974078092686955,-0.0517916992876232,0.0435875754379679,-0.188783655893483,-0.373709243765276,0.0224785545155117,0.034709608983128,-0.209912488370915,0.481268755061443,0.579893604810311,-0.964873257996179,0.280868761127245,0.00750231867109146,4.97046293991471,-0.0134342254493141
"233",233,0.106952148761378,-0.162339474925266,-0.933980196097997,1.02130939391039,1.44079352833837,-2.01968056989623,0.540786537005743,-0.0524460594766777,0.701181649722631,-1.07329571989016,-0.195402927755078,0.198874550228149,-0.30061471883814,0.327750209751677,0.992763856890325,-1.99261548054847,1.85749249115744,-2.44649509521847,-2.23905630964707,3.35469577406945,-0.423254869182709,0.342198172329104,1.58302491482599,-1.86476962705388,12.8851909305154,-0.0207350928260162
"234",234,1.17733341561993,-1.56859622131198,-1.32836639026092,2.04975177376246,1.84740816351515,-2.8350883969599,0.869882863428878,-1.04488550125457,1.02532934233589,-1.44308660410683,0.290312316623537,-0.317752468682499,-0.841779365417239,1.20363308667927,-0.028363511052685,-0.462086694237851,0.633968232456241,-0.904318351526386,-1.35653453897443,2.20159845186298,-0.476350466428347,0.745544255231011,0.878291980380736,-0.951497791304444,6.56999729233001,-0.00732295666661686
"235",235,0.640656308713883,-0.92687527944675,-0.568095406590478,0.67426794409202,0.688164060509395,-1.08778033928615,0.455754021533826,-0.0950010304049659,0.647690319113568,-1.04688069810572,0.493211866028123,-0.74849923864406,0.0180456064741076,-0.132016392162091,-0.0877087579805177,-0.426395614955064,0.539919955853601,-0.705027476575154,-1.08140857802762,1.77825918396309,0.163391354630522,-0.443227582666636,1.35487053048759,-1.63188999731837,7.88651158027097,-0.0160714428520888
"236",236,0.452332945984716,-0.606210410457285,-0.242921231153332,0.271735591155078,0.653994385794283,-0.972120632032958,0.328892469796133,-0.00329327435171209,0.637667393007893,-0.956285553718157,-0.100915604645788,0.222681314752201,-0.0204859478421844,-0.0754491071324835,0.330222211521829,-1.04710003219563,0.670768567544383,-0.834429153218118,-0.746015551363222,1.24359215973994,0.166717553919977,-0.376695913747171,0.820463183632496,-0.814588868081186,2.96495221330829,-0.0137572350617887
"237",237,0.306108422907878,-0.381369518871144,-0.170373717279772,0.200557823799414,0.747731128498362,-1.26810512288634,0.210767015410823,0.124513191766346,0.318048215420261,-0.405162587506166,-0.288495612461321,0.525376699066163,0.161625775855623,-0.395906556971928,0.616402076928074,-1.5112200842658,0.43760959206853,-0.516475839237497,-1.07735666798728,1.76545707963261,0.222336259277159,-0.427295034696603,0.774956591795041,-0.772442353953596,4.38860140265545,-0.0113157940767059
"238",238,0.563052210522521,-0.761423392747261,-0.968606423532735,1.39898345031972,1.60317460165919,-2.39575670064295,0.792450099216401,-0.786557844711069,0.699668687354261,-1.00288145140547,-0.192233470403849,0.338390690082665,-0.703039025317009,0.949309034368207,0.280658374266757,-0.960502971966322,0.923265343765449,-1.1971987660719,-1.04246238623869,1.71284221363782,-0.590424707604559,0.785782571779896,0.692130550243874,-0.643248164079115,5.54355291495183,-0.00945734799897077
"239",239,0.911339534964136,-1.25289294270376,-0.50706669277748,0.742477203676788,0.680968720596613,-1.09034613529971,0.59859904996096,-0.49225845227785,1.09507533647554,-1.68050411362447,0.121647399750434,-0.0354437693322134,-0.840570393444185,1.20240765277485,-0.272228990955092,-0.200886378946801,0.33880258649233,-0.467025039538864,-0.453962914700204,0.801682762965016,-0.227084130860175,0.226998827238886,0.726284814091854,-0.614314986073278,3.79962839588412,-0.0112201238704296
"240",240,0.297575439576586,-0.398287068324135,-0.64131656034432,0.750015906239795,0.867709655849353,-1.36194567102969,0.56129365371337,-0.218558613441769,0.190435792121728,-0.365300183214941,-0.040319454721012,0.106990386899394,0.184898051062634,-0.359708567011264,0.245258290699936,-0.937302482402496,0.589758520679134,-0.790177255558857,-0.895407204126364,1.41916333222038,0.0383659662520294,-0.245052553542095,1.10176072565403,-1.15121741265331,4.76771096774768,-0.0133145615764124
"241",241,0.603824349411716,-0.79485561997477,-0.383064184302697,0.425244701569483,-0.0688019079146646,0.0514913979672616,0.393393076939049,-0.0757665078602428,0.51191084831675,-0.846820157034422,0.30259349308528,-0.345259187707489,0.107911315368569,-0.214717001058676,-0.280586228128658,-0.248171968596152,-0.00142902345766572,0.0648545923036856,-0.321131050430003,0.649853225404508,0.576670273175168,-0.976455399876702,0.691994330804365,-0.632852312340261,3.5148543734557,-0.0153800241008711
"242",242,0.439901974493693,-0.579484440571702,-0.677961370433337,0.866690133828988,0.884392768185449,-1.31042177614264,0.62084905689514,-0.431731553969172,0.965744923150745,-1.48386270477611,-0.299391764213994,0.501362143442577,-0.851274981208799,1.15540612451962,0.216152928757901,-0.867040203067633,0.884850507426036,-1.17362963218304,-0.82588149571003,1.27439151254792,-0.360706167571099,0.366820090386189,0.584791865196577,-0.404108447462718,7.58086390209466,-0.0135418559730278
"243",243,1.11365616295885,-1.45422742895412,-0.230607928259382,0.501896925795204,1.34625450286825,-2.01027242082191,0.852867092133096,-1.0433279167602,1.38731453506395,-1.90710654655305,-0.440568212713173,0.796838869481172,-0.960231777609701,1.31615972961868,-0.227535801233483,-0.216051349850498,0.524669244414647,-0.698159842664676,0.0618681473205638,0.0630686873062206,-0.365188253953702,0.526700136262482,0.133817805419622,0.194077676780635,5.74345730859273,-0.00783732786103312
"244",244,0.914196924661433,-1.24514084902803,-0.702908722661414,1.02698668311181,1.79641911733588,-2.61336482226841,0.78410275772305,-0.807245499193284,1.40045656705269,-1.97642178024125,-0.336047207255839,0.490225113592407,-0.996480648857402,1.40344172296935,0.0479729805682162,-0.599634896816997,1.16502364490919,-1.52266349267896,-1.06982435376628,1.78935031502963,-0.584976331940863,0.802852322380004,0.48050205529495,-0.350732581121443,5.21671088441927,-0.011833198421527
"245",245,0.0882639720324187,-0.10860820558549,-1.05368392068954,1.28566312712536,1.99547526813697,-2.92576341552233,0.670375500701761,-0.356359886959159,0.541162822899786,-0.786682698711675,-0.293389574778955,0.36600912810519,-0.0172009120427295,-0.123072216001786,0.676354458849024,-1.50010531181256,1.78502956008138,-2.37920209537207,-1.51001023103314,2.28876724102796,-0.585079887253475,0.682310437203681,1.15751759659619,-1.27775851038946,6.26306845875525,-0.0155997576038704
"246",246,0.865809359786977,-1.19983052528958,-0.224603720937278,0.396802615961198,0.669295751808711,-1.08885019189157,0.659126528724904,-0.61917724283101,1.09291676084622,-1.66026686220864,-0.108359292880594,0.278937982298157,-0.630184635856976,0.8966080256538,-0.147252688217593,-0.304283763792823,0.295232329538276,-0.417951649610646,-0.314968195082173,0.556849109807348,-0.210249203207552,0.250592809868609,0.577761601234369,-0.394846112855091,4.37601167116658,-0.00900462895213699
"247",247,0.313076055625127,-0.342148944665919,-0.109045739506534,0.169073479790198,0.313037503813066,-0.614268203090915,0.209065601090754,0.00647755974458532,0.126833538511551,-0.144683404319867,-0.0765198941742486,0.319723040344073,0.112261151537268,-0.287673102141914,-0.00184975452795633,-0.68639533524489,-0.166481443841044,0.300883846765968,-0.362244956373687,0.768629579646436,0.241914433727443,-0.41857080470785,0.537533828519348,-0.475652834530348,5.03344260856569,-0.00847204535276831
"248",248,0.619076984133841,-0.963695241005398,-1.15230348327274,1.52490663375802,1.5165039815419,-2.32790296258799,0.921121290329901,-0.741171925275698,1.1616397860367,-1.87591515249914,-0.19342140739776,0.154663356572038,-0.842548335408086,1.30375939640248,0.747706845171668,-1.57176480316186,1.41279890206449,-1.97418025672943,-2.63902917717999,4.05932273439159,-0.455811811507315,0.526510729116232,1.33276331394566,-1.54479269925237,7.74539145041191,-0.0178638289253498
"249",249,1.34285994065827,-1.80489634069048,-0.335930222989564,0.620342221889585,1.08906063616943,-1.73743225266299,0.732729120688256,-0.836240265316745,1.44677618229338,-2.03579364662574,-0.246261660070857,0.504086028325403,-0.656400042446603,0.898427282185187,-0.0594380910039782,-0.455612315112984,0.414587394216213,-0.575852755375059,-0.565080882741452,1.0284683310035,0.103901259633798,-0.108835891916598,0.492264933449465,-0.385557628586554,4.44647110190278,-0.0093299523177247
"250",250,0.364911655755981,-0.540616597073901,-0.757711762824175,0.870028893217364,1.64723292427149,-2.35617451602356,0.549404852966451,-0.191870453226739,0.998653203824192,-1.52285144730566,-0.0678851451507704,0.000299246665768013,-0.532000500019664,0.709391002990955,0.636543102520549,-1.46533964166407,1.59514501559814,-2.09187954207112,-2.02653743201638,3.17347003089858,-0.549067998826419,0.601127679968455,1.40270155174172,-1.67994402095466,7.58408944556063,-0.0164229625352722
"251",251,0.852855756647816,-1.14994505007332,-0.277761808111058,0.480118049555011,0.792416583919464,-1.271085942004,0.601730129226437,-0.579926277390341,0.825858434732633,-1.21861621334786,-0.154707709036819,0.370024827153614,-0.387965401844606,0.523859995082641,-0.112742086221506,-0.39895436790675,0.207067762981543,-0.270665327369573,-0.291384029200384,0.594445548558963,0.106012954120399,-0.182263034187684,0.406752714043898,-0.220353142341149,4.65681717955506,-0.00834792824833721
"252",252,0.275984455689504,-0.354077029764512,-0.760969063275239,0.961140085160384,0.748224099053251,-1.10845133067621,0.795044664737695,-0.640115935129062,0.663207620208834,-1.08964028356648,-0.332292924489188,0.541370624738233,-0.570686600237365,0.821536965063854,-0.020142321484649,-0.610927093888443,0.784132110794747,-1.00913362095022,-0.566748753862796,1.00883943004319,-0.330757994421366,0.299835243201876,0.367404850715869,-0.106616882668052,6.37789056919549,-0.0164082354824005
"253",253,1.29821693612988,-1.75286196498544,-0.211348225286582,0.507419367715649,1.29051417254668,-1.94807663938351,0.608085613534972,-0.702998753693868,1.69263368428811,-2.4199950429111,-0.31946460187847,0.654298670909477,-1.09777527805052,1.53768433030349,-0.19337867591353,-0.243102417953008,0.576079877450676,-0.810518052539755,-0.0971108707802347,0.287528381590468,-0.263832699660473,0.379188902984595,0.0778961353433962,0.247836307709687,2.63781719620506,-0.00495983053765997
"254",254,0.230591210921644,-0.291940460119842,-0.0437305887250868,0.0432775110981906,0.449315809248073,-0.74382117178204,0.102331009428656,0.284970444141096,0.634651008914518,-0.928625872467484,-0.00783473065075181,0.123580509819886,-0.101619992918155,0.0667987541714314,0.284480084914651,-1.02222871301713,0.640262632424051,-0.817432290703585,-1.02894857513241,1.70219893417019,0.176319307949105,-0.377284911050244,0.861658713427469,-0.922489813823263,4.67672945363507,-0.00590906264889735
"255",255,0.515505550367328,-0.663984077402765,-0.435184589911689,0.471804992791154,0.282234011064397,-0.406088644316227,0.507904109625678,-0.191603472109588,0.743074093930566,-1.17425323834004,-0.0314156833313883,0.13520516940818,-0.204424732479661,0.223585255949135,0.354082791523811,-1.09321814837249,0.587407436594236,-0.725774910685466,-0.762855637290511,1.1720977333831,0.211562075933204,-0.498622028576813,1.02951683523719,-0.987671313442743,4.43148215464362,-0.016163008159343
"256",256,0.767967786533509,-1.08362366511007,-0.674507203154215,0.867713203299961,1.47449450333957,-2.13228615676696,0.402039665021225,-0.0871682282575401,1.08937539009967,-1.69086569299717,0.356904420466753,-0.576924868837447,-0.881626196607272,1.25310028061578,0.0652920108037446,-0.605217431149412,1.01640452398121,-1.38411914389072,-1.65312503371891,2.67617495570626,-0.793392864397755,1.01391904554087,1.25043174077074,-1.46306102734211,5.07877025508316,-0.0173142007732804
"257",257,0.680374794629115,-0.877830439443713,-0.433153701795349,0.578288353908295,1.40562199165385,-2.20574838246983,0.366844313006653,-0.175622369854735,0.775295767751459,-1.0116750484628,-0.199171550151199,0.399704412699516,-0.225976552274377,0.176352800296746,0.310845423808205,-1.10856575416229,0.723144232507151,-0.892732486347268,-1.06232715764219,1.84087496304982,-0.141337701667947,0.128099359466365,0.756323451221937,-0.82033486348585,9.25999513408746,-0.0128432535080474
"258",258,-0.241097301606913,0.362148560098202,-0.146105368047469,0.0852388400420453,0.352650988639605,-0.468454608478037,0.250484389800707,0.159017352473143,0.37965028895704,-0.63454583653445,-0.210827976874216,0.394899726314793,-0.42453474878321,0.500451317403837,0.280689280043916,-1.01394631413722,0.83044370980391,-1.00335369462354,-0.672175204867231,1.10792220915806,-0.38461494279465,0.317216345928353,0.599364478211839,-0.440453512567213,6.89722758679834,-0.012202049970774
"259",259,0.76273563631175,-0.987575719198059,-0.294210508643898,0.522415705007259,1.02640424920954,-1.55653294330851,0.67293186829538,-0.684220993658567,1.21914092083737,-1.75775010359624,-0.0361629331685415,0.173608827431129,-1.02837608038285,1.45408699055848,-0.28589185663997,-0.125436314052165,0.422214152572947,-0.601461562336659,-0.587280368973026,0.997842467790416,-0.668639775997512,0.917963331857606,0.524918625130656,-0.385352786013454,4.75726350858152,-0.00545270342684878
"260",260,1.12888385696651,-1.52583677722373,-0.777385095730076,1.25883753566048,1.99585722839691,-3.02974546187425,1.05177403625923,-1.35445719045906,1.41677748555355,-1.98467825900225,-0.480112488714316,0.804702284923631,-1.01284598117894,1.41717899814189,-0.391112750307713,0.0226966955239603,0.697358710188643,-0.956745683249917,-0.456953738911838,0.921525713502272,-0.566002654316562,0.841477834962402,0.00368900166835928,0.257325641531663,10.7775016445919,-0.00822733056316167
"261",261,0.876920599423569,-1.24334691277764,-0.5322914433586,0.782061796369587,1.39387412055633,-2.13256800779827,0.670235032624067,-0.620229114862159,1.39558147571814,-2.12718970206068,-0.102908015388171,0.211914586415226,-0.917647195151524,1.35394800761493,0.00112361815647266,-0.483479169702223,0.998140346433522,-1.41671359614034,-0.818945754905321,1.27780188858307,-0.553663134213471,0.746597453336716,0.670861344139675,-0.546558362496258,9.10730914266884,-0.0113280747497745
"262",262,0.284738572366725,-0.356449138961934,-0.211546472286179,0.237935490799107,0.913331854637327,-1.43136431396505,0.10314562062087,0.305163381076873,0.359704921361044,-0.49660302780303,-0.0442003978346142,0.128389163442118,0.190323273364074,-0.406524197394074,0.840707343384698,-1.77038980719034,0.583085379878919,-0.717028466883192,-1.56523060960096,2.4535414726221,-0.0801843716760599,0.014443374465557,1.29400417174049,-1.50669888269376,5.13919415143131,-0.0124303534805805
"263",263,0.985144274369561,-1.43060150523599,-0.952491407652829,1.24372487458101,1.6314693605448,-2.36391825233584,1.04079712585791,-1.06145073124055,1.40566873083818,-2.16927441744745,-0.3410560352085,0.532811455991646,-0.820263348379653,1.19401831357812,0.276040431355377,-0.930399574095719,1.32691683672203,-1.78791114021105,-1.14271520308447,1.75263453661927,-0.36605465203815,0.395022940484717,0.987127994137083,-0.965020427601756,7.51779602451661,-0.0214458489649151
"264",264,0.511372447817273,-0.622050795087778,-0.0814473933370873,0.128008503480804,0.109798071014888,-0.262701108259961,0.268570002210751,-0.0589811478418726,0.407337017015765,-0.600940169335289,-0.174963736692106,0.463548484368322,0.0772323105727712,-0.197921823917976,0.101387463777355,-0.767232045976378,-0.142187603446969,0.250739145003231,-0.12850345801689,0.317761787673277,0.392995438997592,-0.656982879059373,0.45736298164558,-0.257482145570919,5.28302864651043,-0.00669587625006963
"265",265,1.0207283715328,-1.39492458843598,-0.921172259326987,1.29384123543667,2.21623161860836,-3.33235688815405,0.63692666571206,-0.612816556094381,1.32322684403292,-1.82666701262961,-0.68640289595261,1.02454847000116,-0.401883894477574,0.491028016768777,0.981173438766597,-1.87087803300965,1.28087381284886,-1.67849524159503,-1.46881027199982,2.23846733833556,-0.206286844832485,0.301167918209673,0.737002671888234,-0.741007620803442,14.9627654780225,-0.0146812439126991
"266",266,0.326887916173427,-0.449545218394332,-0.481974726170646,0.538411408882385,1.44968035186186,-2.19370646258347,0.466658869847455,-0.164844921467583,0.893293680561578,-1.25295972725152,-0.0824244491357883,0.0795977657624321,-0.529519700080487,0.655728615001724,0.138574333145711,-0.830392837201346,1.23292700029828,-1.59001111646451,-1.42551391234512,2.45981337216028,-0.6039012599832,0.71981493379761,0.849955939607746,-0.976242834936927,5.95249892752124,-0.0165347847113543
"267",267,0.320065113974167,-0.443808663857623,-0.573232750945375,0.745056814980059,1.32427276383627,-1.94811984457366,0.484707766519364,-0.217252645084229,0.858587609965984,-1.28924954255675,-0.281842377714608,0.433637849055515,-0.508425804487162,0.674484063609594,0.323833076383907,-1.06121524411474,1.20262907697318,-1.5684767201538,-1.31485734313217,2.15733643583126,-0.428254722758418,0.454926907687458,0.792121704293125,-0.793016626678388,5.57978202099603,-0.0127481089303577
"268",268,0.979239036572301,-1.30740740737856,-0.368570027019746,0.462792509973456,0.7779120121786,-1.26572623538704,0.434433181520966,-0.221009212496003,0.881406028957516,-1.29196635513993,0.0745609336340543,0.0122899955514283,-0.320234269436824,0.389233150108712,0.0129620820757525,-0.64855915056971,0.188162159320452,-0.231453572333326,-0.917186847503857,1.53519480288615,0.24295386750099,-0.426463516742178,0.954939372969486,-0.989446244934425,4.28698727415748,-0.0155606747891052
"269",269,0.886752926073777,-1.30826497727134,-0.9291966297582,1.31678140542564,1.48470932836313,-2.30808997785603,0.944999095876173,-0.945939792033279,1.28060927288199,-2.01482676725668,0.220819454168304,-0.28596042779443,-1.00564198975964,1.50591960530144,-0.123384663281788,-0.36032449669754,1.06036149664909,-1.51977348271217,-1.58270379986302,2.54014910305701,-0.567258230882229,0.72596492292571,1.31844976898155,-1.53107228800735,6.89044964587501,-0.0141887017429816
