"","boot","coef_lag1","coef_lag2","coef_lag3","coef_lag4","coef_lag5","coef_lag6"
"76",76,-0.786275704265098,0.798129124424774,0.320298274073463,-0.426218138629732,-1.54517118803058,0.847524842603522
"77",77,0.00247516220848371,0.147053069664502,-0.277906541007172,0.722790358359265,-1.2864767720169,0.860737113584287
"78",78,-0.0176056919912432,0.296639809415653,-0.317112334852979,0.0828050693471743,0.221267375311514,0.138860163824698
"79",79,-0.490898247280606,0.42952266684819,0.094108648655625,0.400786198040183,-1.08026379582406,1.10713303592819
"80",80,-0.388388392285045,0.449637314461789,-0.161676840741331,0.378781625783131,-1.00885826642272,0.840815803446465
"81",81,-0.80665849196642,0.884962557265544,-0.314161126633169,0.0066617745145023,-1.33269493472047,0.455942955133209
"82",82,0.0829772112782505,0.351168991173925,-0.214539735018796,-0.213220139490571,-0.231845569713152,0.131620307946641
"83",83,-0.626203277308542,0.778516411069197,0.135384244399993,-0.156041682424586,-1.27203882228937,0.993384577587757
"84",84,-0.574020874925112,0.0724046635921904,0.0286700053427686,0.61069921202956,-2.0506722512376,1.43707195259995
"85",85,-0.346646058453803,0.434690486016426,-0.20391972373424,0.14530159959063,-0.911390915113131,0.628544261721125
"86",86,-0.446411308306322,0.438356800381507,-0.109900310549044,0.521775877520204,-1.21573221375935,1.07038776009791
"87",87,-0.668436117141895,0.780145187956552,-0.0550684166068356,-0.254329232266982,-0.348255805070413,0.532063705376955
"88",88,-0.725882931044727,0.703427122653088,-0.290954115756324,0.0301529932666258,-0.857919467761236,0.508958849715416
"89",89,-0.783415297524262,1.05731715758281,-0.153835551731774,-0.258767511215016,-0.668828909771534,0.49711759541534
"90",90,-0.487680978606544,0.547051030399851,0.498588218281676,-0.173605164352168,-1.06677885450582,1.1394284112571
"91",91,-1.29836136271014,1.00188362557973,-0.273136986695601,0.857299839777796,-2.40118002706653,1.31830672894091
"92",92,-0.381775320458768,0.745330340808009,-0.0980402386529328,-0.718361052441749,1.13353469592433,-0.339226694386402
"93",93,-0.423447135793113,0.416226048122924,-0.161390738941081,0.788192012435587,-2.15105439287653,1.31485577347874
"94",94,-1.05600672931354,1.16151756720721,-0.392476995756327,0.354310705237744,-2.06076855363005,0.816182396601358
"95",95,-0.377005923766616,0.411625583800239,-0.0712244091695661,-0.284579569416793,-0.0503609355750613,0.293346792888542
"96",96,-0.763783840004342,0.939098533195712,-0.201901431458452,-0.206636643620619,-0.669962838335957,0.436668809500014
"97",97,-0.684095804611639,0.731941955537229,-0.573066102763851,0.269106206312977,-0.678488756032831,0.225195724893471
"98",98,-1.37515171273975,1.39843240270742,0.187007301560011,-0.143540316814021,-1.85911511248934,1.33111291660397
"99",99,-0.41197184301344,0.522348113850975,-0.414305504837051,0.0597622456568619,-1.15389201445549,0.412806174528881
"100",100,-0.59608531866571,0.631098325816578,-0.266572871101386,0.320839731079254,-1.22040857420204,0.839290999920229
"101",101,-0.173579542908618,0.447098610039296,-0.0581348826684346,-0.235900558155177,0.0686291461165168,0.303370656020428
"102",102,-0.330016716576667,0.337962534142653,0.0577222239590761,0.0804641940765345,-0.709287282025035,0.47420606344964
"103",103,-1.23821985460843,0.823285250527887,-0.0988196150941653,0.526825711321128,-1.95040113529363,1.36880903867243
"104",104,-0.791690198686245,0.824321467490204,-0.247458771835232,0.332458320547494,-1.45569469602455,0.969785196971861
"105",105,-0.62753560754983,0.316013458957899,-0.186721773491272,0.441718595639076,-1.50898658319388,1.0002169384121
"106",106,-0.828070570194927,0.882494287104726,-0.415783912575935,0.552068690151402,-1.78551717190202,0.953910148243202
"107",107,-0.477016372497738,0.353372142140848,0.167788212707652,0.537649392831019,-1.54081390428543,1.54792841013949
"108",108,-0.602434226092109,0.572455204359313,-0.591299719071304,0.817362373963493,-1.0999285823429,0.822883688812201
"109",109,-0.213951650356653,0.64771489497168,0.118383498414326,-0.163010971254132,-0.738310051151478,0.854709620668994
"110",110,-0.738640122131422,0.595234960781554,-0.305585020001437,0.74860514086394,-1.59483760825805,1.23725032570523
"111",111,-0.724404644814681,0.681434236676632,-0.219988080153415,0.0666395310078165,-0.994010099312199,0.514070508384581
"112",112,-0.182121331083291,0.48442343983855,-0.115875037367601,-0.425595119449734,0.490392150978002,0.0133044658034609
"113",113,-1.06927243104811,0.893651202587369,-0.0428332002570074,0.639646289167586,-2.35012521378726,1.46214044374212
"114",114,-0.343514911213892,0.162993912071957,0.4477071105692,-0.664194491159339,-0.217151305763221,0.490400383040503
"115",115,-0.77976606492225,0.655016559524506,0.0139788369175836,0.177944555556723,-1.40912924893513,1.08943673877976
"116",116,-0.814610228139396,1.363256583611,-0.466275559642069,-0.267200799424802,-0.494025846239829,0.210438396677181
"117",117,-0.583141813643716,0.461622006379146,-0.237548291530071,0.538809646041663,-1.11872882499642,0.953907945089916
"118",118,-0.377963226009356,0.70196501989329,-0.181969444557062,-0.0757384624787415,-0.0411203239750712,0.385629376568072
"119",119,-0.640760327197134,0.541881241693569,-0.00715633530073063,0.379477492484098,-1.4851237210936,1.24980065539349
"120",120,-0.278502743315425,0.675658697551499,-0.502836990472267,0.351308869662759,-1.02641481048618,0.551163341849984
"121",121,-0.431451024905986,0.388500337397869,-0.139319748307346,0.130983201370288,-0.654940333968168,0.518092865543975
"122",122,-0.348154631902826,0.56118431163749,-0.515256814550759,0.463079222941034,-0.989541282036445,0.59284182617862
"123",123,-0.371316829883994,0.510577721791648,-0.41641432711765,0.520373529322879,-1.25388844390435,0.716220167491731
"124",124,-0.646379672655719,0.581206244942119,0.249072625430409,-0.0397720581042847,-1.36479208140418,1.1898865090926
"125",125,-0.123880618630118,0.311728684250228,0.0021873411714893,-0.230997549077807,-0.0308396511754349,0.31110152641726
"126",126,-0.124854326965117,0.0581150608288703,0.326255818218266,-0.0527620961354118,-0.596063773667471,0.891883887189454
"127",127,-0.937652077067732,0.847847617572661,-0.273472192966152,0.140281068613493,-1.00255464951013,0.55513269621416
"128",128,-0.114144930412794,0.359226466822351,-0.511357437560322,0.304449072305905,-0.364449543908875,0.257943999291552
"129",129,-0.0274886234886824,0.280472411770372,-0.115412764605546,-0.298138683861663,0.198916245430836,0.0212797644962932
"130",130,-0.894402749850799,0.851306785077994,-0.184087155143822,0.505593463367841,-1.93411422338039,1.12099028625475
"131",131,-0.732781787098184,0.986468276971018,0.0248897939194642,-0.0871719240610626,-1.18870267199585,1.09540069864633
"132",132,-0.256355114181527,0.341587055876575,-0.289952148808155,0.497554143078776,-0.94661230091792,0.756626626245776
"133",133,-0.808554844870408,0.78799342719747,-0.113259754750988,-0.223032940204598,-0.805197232174493,0.442478938129482
"134",134,-0.385021585766989,0.841315902830248,-0.240547042051535,-0.110688775397592,0.109983519326229,0.217777082379498
"135",135,-0.273225250323996,0.412931360725709,-0.218088994502334,0.0545933300488714,-0.343610053651923,0.344965752611823
"136",136,-0.718763967497357,0.632080244953664,-0.331952436584222,0.386997366154487,-1.17058581174609,0.674675908433121
"137",137,-0.591978069022446,0.873561850131702,-0.228665018864779,-0.444345881955156,-0.0499396864997753,0.0555853622024818
"138",138,-0.652585379393681,0.806785026572273,0.108161303674277,-0.29181708482055,-0.576149898085157,0.760821910038434
"139",139,-0.658740441476455,0.710969786034434,0.110151421814337,-0.138327664410245,-1.20489844150729,0.971342367831237
"140",140,-0.713187780974367,0.861937758609205,-0.104397080053625,0.107773305699193,-1.36136964128996,0.973850036576546
"141",141,-0.539171431889976,0.513063199561917,-0.2397247902235,0.199303497735879,-1.16021855454016,0.730721193489384
"142",142,-0.186197829381091,0.545206612425409,-0.391678663925782,-0.0639625755962036,0.579774018382832,-0.0638121101144792
"143",143,-0.705696254165005,0.917664978684721,-0.288192056125503,-0.487341305056156,-0.324199165405943,-0.0565919376198437
"144",144,-0.270036705121578,0.426074314014437,-0.405098584959529,-0.12445201956061,-0.0736392086043936,-0.0650681732320093
"145",145,-0.446710248425623,0.860845999669643,-0.250757373223728,-0.186515267357737,-0.525862740831369,0.25144268369018
"146",146,-0.886920940928669,0.610157562999492,-0.0330668538937245,0.121864101380565,-1.32294187742714,0.914442052461277
"147",147,-0.520490213980159,0.494004788808784,-0.181489321535389,0.078536002234629,-0.940465306151969,0.590411574285612
"148",148,-0.239387196260738,0.639649760992036,-0.219043263693325,-0.40599478667218,-0.0302885738078013,0.0885200765444598
"149",149,-0.963790170575318,0.618617926185028,0.409728980040375,0.0665316523623509,-1.82314412773603,1.57177661436781
"150",150,-0.105814207834221,-0.21546302467275,0.583892938523757,0.543377915767958,-2.43301189913916,1.63135297974639
"151",151,-0.493193167073622,0.682322109864578,-0.077872121157737,0.0564162316718775,-0.512823785260916,0.621240083483811
"152",152,-0.456850517797643,0.507935276619162,0.0117228949899338,-0.201624496107423,-0.472995456677416,0.494977623914334
"153",153,-0.470474030644029,0.692417045270779,-0.471524943566821,0.242395784992776,-0.721091403576926,0.370265274065018
"154",154,-0.153752690722137,0.257505587934328,0.346287117046329,-0.367326036938808,-0.154375206778191,0.633582632878079
"155",155,-0.606835381188828,0.381348269796651,-0.297994959700075,0.653691549075753,-1.16725292989571,0.998751094336017
"156",156,-0.896578688271971,0.844149390567244,-0.426704329594422,0.0794814118070023,-1.04645717245449,0.281664522141473
"157",157,-1.06502245448678,0.682178433374194,0.127065415584889,0.543151336025396,-2.6546218759692,1.57119775985494
"158",158,-0.32165349326871,0.381396769221446,0.175788066434883,-0.379790627143926,-0.164528890098795,0.290866649727262
"159",159,-1.01500369060271,0.931147603495171,0.0187788002339475,0.00312983487396566,-1.50244460068761,0.947475957323749
"160",160,-0.500560980477511,0.771529450673117,-0.0276624419229678,-0.512543010384324,-0.0883629425026838,0.294005064222568
"161",161,-0.419397933137342,0.295673871903576,-0.162676618088069,0.116106946162303,-1.12065352771201,0.644515615505265
"162",162,-0.555210331310648,0.645005786656414,0.0475207883350632,-0.044365876880277,-1.08174630596074,0.934996893502466
"163",163,-0.263489844892354,0.747793490364807,-0.594043973802908,-0.170966060813073,-0.0105235077551551,-0.0745905489238226
"164",164,-0.431735549756597,1.01432520246907,-0.373110782163892,-0.243894025767218,-1.05561961423091,0.414852348450964
"165",165,-0.799635425973031,0.851354817283278,-0.477254985044073,0.0924036460474043,-0.655753239177526,0.128730274804351
"166",166,-0.364286380593223,0.378979298007876,-0.675106227384124,0.827337859949126,-1.13863676609831,0.708831511563135
"167",167,0.0218233441393278,-0.0811684737671784,0.170756498005881,-0.418497644416164,-0.152599701987482,0.0909211593861734
"168",168,-0.891103712545762,0.953728436900664,-0.0554682389020609,-0.0987996889953392,-1.3534221896663,0.772010382369981
"169",169,-0.205132788184956,0.432660358364813,-0.324454463652619,0.104304687901178,-0.542181286774323,0.383844506382324
"170",170,-0.629668452293367,0.751440015718717,-0.300803609592715,0.00210065947390558,-0.109916469739836,0.339090134086065
"171",171,-0.134870683735918,0.351953358342128,-0.197681942293226,-0.085886823639744,-0.541485158410665,0.348351611075085
"172",172,-0.253665555415837,0.352465218439154,-0.0902435752588728,0.553736496762745,-1.11458179123445,0.943902222294563
"173",173,-0.635249246394512,0.580313692011701,0.0651596061880497,0.154584322038913,-1.74030416347875,1.12734957150516
"174",174,-0.399009455202877,0.54651522518004,-0.116830316544343,-0.0693394573246991,-1.47504797054022,0.703954475112217
"175",175,-0.37465472561056,0.317335497198362,0.21724570281634,0.0989703108678587,-0.882802740315985,1.1241022485027
"176",176,-1.11242169515477,0.511770079654292,-0.0197779846001682,0.695613447629196,-1.93167126855475,1.58054757504304
"177",177,-0.536389008861257,0.591327993986044,-0.0887806123963393,0.540120353433402,-1.65048051332946,1.17347412067059
"178",178,-0.694189415186951,0.756488806895571,-0.467515801635604,0.235011393319944,-0.435889818265847,0.370612527046877
"179",179,-0.117025548677929,0.265953527825001,0.00746481810365913,0.138157191641393,-1.07975578164808,0.820030603611387
"180",180,-0.382912848679704,0.587350918117487,-0.108740169889992,-0.135257943230788,0.109561226270456,0.384769866895266
"181",181,-0.511018184098187,0.691365676311132,-0.091644299728578,-0.157501187522385,-0.576750614736472,0.593940687113233
"182",182,-0.928290388713422,0.868432518728432,-0.225064195719856,0.384485070519273,-1.48781506171931,0.948478919735808
"183",183,-0.0540739500740833,0.318657869600969,-0.29896452354434,-0.0806590259756795,0.25390829218355,-0.0781826305133509
"184",184,-1.00230947569057,0.707259668883544,-0.331199476768659,0.603796536185948,-1.47333549972388,1.15417253579226
"185",185,-0.60221213591045,0.932511087382798,-0.321269507749509,-0.118024626729048,-0.389823234244609,0.345531633135662
"186",186,-0.420849053861935,0.619540195514013,-0.211903220434823,0.146915447905483,-0.808116315146747,0.66793839262877
"187",187,-0.779680020253734,0.694072223134936,-0.156237329612268,0.309268390815793,-1.36329594141498,0.865848959718287
"188",188,-0.407021725704836,0.726444062549323,-0.407054893858946,-0.197953225279049,-0.670346093018094,0.231989379072296
"189",189,-0.0294804184943884,0.245451825748913,-0.188036897236516,0.0138767790624087,-0.0272051651790837,0.234723631133935
"190",190,-0.564274953685589,0.376018310441915,0.0156358665725665,0.268960706512316,-1.14662249628483,1.02591311830625
"191",191,-1.28456896466529,0.878586723948544,0.110941738491612,0.598580637628026,-2.29741001312584,1.62301491119851
"192",192,-0.390671848678381,0.534272850659082,-0.459003820502917,0.100796122299995,-0.564016558359993,0.216643462378969
"193",193,-0.556899049032832,0.536512678183221,-0.0975364742594749,0.441660562552984,-1.45553790645115,1.08947930917691
"194",194,-0.533492188897369,0.565692706793677,-0.162909705801956,0.335810206844597,-1.45867776815117,1.03362424258408
"195",195,-0.230455006088552,0.307820938414218,0.0272191456302738,0.177007460648655,-0.687062438007335,0.78264344603648
"196",196,-0.219964677872998,0.662867939528037,-0.149036616185818,-0.324973496675612,-0.427895415247007,0.448462642423224
"197",197,-0.148473343597146,0.308702936344357,-0.0728365613514334,0.126685011121498,-0.569324943355886,0.707523975724096
"198",198,-0.454834896098463,0.583261830591067,-0.144496229900507,0.0474097781977748,-1.05081503788091,0.674061880662862
"199",199,-0.284436181554369,0.0940055927977208,0.182824886947505,-0.0128532220278918,-0.890893124407641,0.69998273129915
"200",200,-0.223560437543984,0.346724412999163,-0.14440070598623,0.524605586143757,-1.74414189804024,0.982969324743309
"201",201,-0.464828397395376,0.570112326733081,0.237965542507311,-0.513942185430425,-0.340344148884283,0.584637333254904
"202",202,-0.728377222257999,0.861352950408788,-0.052215899942376,0.0902671033357359,-1.44051741903851,0.888805530700116
"203",203,-0.917810570080337,0.848068827746146,-0.123777664525633,0.118963579679863,-1.14920947267878,0.861085344166277
"204",204,-0.527041723462788,0.564515270812777,-0.173723829749737,0.147165006399696,-0.760067418398243,0.627163637932003
"205",205,-0.41963451009925,0.60424409177052,-0.0322024505028676,-0.521374785047779,-0.0523814319141555,0.186654711675067
"206",206,-0.891812520780578,1.24902673755762,-0.218766484612461,-0.689761028849907,-0.414221035933947,0.0271879345739248
"207",207,-0.442699521133112,0.295383433901381,-0.713155540793921,0.907982762118277,-1.26096790052341,0.694204269405996
"208",208,-0.696875259460133,0.84230817886436,-0.6603183387559,0.0261741457815207,0.0915195646325674,-0.119114030528739
"209",209,0.00340515272999813,0.249678542646384,-0.0472997665189686,0.0498541832046959,-0.284957299161584,0.613791018306591
"210",210,-0.624099669741658,0.397418978860719,0.0299557657307083,0.0692110417666347,-0.757042344860066,0.729287298145227
"211",211,-0.229651336895382,0.267043892750765,0.248340114939584,-0.133992547748255,-0.486959572104209,0.840313114719753
"212",212,-0.181594380398199,0.302818846167558,-0.340974478134392,0.226944374714303,-0.651113250846531,0.345770645051834
"213",213,-0.116178998526954,-0.0555382235642092,0.0723797378741795,-0.0771109728107726,-0.309546750226491,0.333315379346245
"214",214,-1.0315045287268,1.08173389124212,-0.500359969936536,0.166019123509637,-1.42972279121378,0.391935387604334
"215",215,-0.134808120579483,0.240549151979497,-0.0255817901802354,-0.234092918794586,-0.250958900030165,0.280994418506976
"216",216,-1.25124352066624,1.11433224288158,-0.462754506256908,0.220141237134373,-0.764717972705168,0.562372225464632
"217",217,0.551094888737981,-0.583094124319075,1.0092370496319,-0.224934810450098,-1.48362684886564,1.45940637063033
"218",218,-0.316933950988647,0.148070418590028,0.230797011034655,0.0792018192463779,-1.10300114294286,0.9643180336842
"219",219,-0.873944694095999,0.730467546554051,-0.185991259107698,0.0622294367750311,-0.880977005458708,0.56110490199197
"220",220,0.190490529358596,0.20920814535479,-0.46972466684706,0.179945086371614,0.163700297789658,0.000610415578961657
"221",221,-0.708441445416061,0.973819353908234,-0.482521577053858,0.17090309861021,-0.729941095962196,0.394762411316639
"222",222,-0.2678738214957,0.800308975129247,-0.255408981313304,-0.300472897311664,0.0992594700801407,0.21872407134542
"223",223,-0.195284120833426,-0.022887760134227,0.0185359742911064,0.336721170526248,-1.2930362534046,0.736192325204181
"224",224,-0.727003195755743,0.385225780460689,0.286838708676928,0.47539100482296,-1.99606431545291,1.60116392538279
"225",225,-0.214523453242951,0.404060973967439,-0.0915067264764331,0.273374664117834,-0.840523378778127,0.811779921154105
"226",226,-0.364039186157515,0.37102240879896,-0.268281337534022,0.615570529441633,-1.17374618929101,0.908437593543154
"227",227,-0.511547548114687,0.427192332600232,-0.504862267679778,0.953042967599027,-1.65775848945926,0.979274334877439
"228",228,-0.357148939033247,0.255790905528923,-0.0747784311082139,0.45522925606919,-1.03904825737337,1.07759223700641
"229",229,-0.778924939159883,0.696209594076034,0.164359645652828,0.386512145814943,-1.97708007153625,1.47958575015671
"230",230,-0.471428700701261,0.733572425617478,-0.300000389843916,0.280028860460229,-0.758502314009781,0.639507102061959
"231",231,-0.786765452408017,0.764583812187194,-0.388238826842341,0.412346882023903,-1.55828539921762,0.876451303060453
"232",232,-0.138948204704791,0.232887854751128,-0.00695115963086956,-0.188783655893483,-0.209912488370915,0.280868761127245
"233",233,-0.933980196097997,0.540786537005743,-0.195402927755078,0.992763856890325,-2.23905630964707,1.58302491482599
"234",234,-1.32836639026092,0.869882863428878,0.290312316623537,-0.028363511052685,-1.35653453897443,0.878291980380736
"235",235,-0.568095406590478,0.455754021533826,0.493211866028123,-0.0877087579805177,-1.08140857802762,1.35487053048759
"236",236,-0.242921231153332,0.328892469796133,-0.100915604645788,0.330222211521829,-0.746015551363222,0.820463183632496
"237",237,-0.170373717279772,0.210767015410823,-0.288495612461321,0.616402076928074,-1.07735666798728,0.774956591795041
"238",238,-0.968606423532735,0.792450099216401,-0.192233470403849,0.280658374266757,-1.04246238623869,0.692130550243874
"239",239,-0.50706669277748,0.59859904996096,0.121647399750434,-0.272228990955092,-0.453962914700204,0.726284814091854
"240",240,-0.64131656034432,0.56129365371337,-0.040319454721012,0.245258290699936,-0.895407204126364,1.10176072565403
"241",241,-0.383064184302697,0.393393076939049,0.30259349308528,-0.280586228128658,-0.321131050430003,0.691994330804365
"242",242,-0.677961370433337,0.62084905689514,-0.299391764213994,0.216152928757901,-0.82588149571003,0.584791865196577
"243",243,-0.230607928259382,0.852867092133096,-0.440568212713173,-0.227535801233483,0.0618681473205638,0.133817805419622
"244",244,-0.702908722661414,0.78410275772305,-0.336047207255839,0.0479729805682162,-1.06982435376628,0.48050205529495
